fips,province_state,country_region,latitude,longitude,county,state
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Idaho
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Ohio
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Idaho
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Unknown,Mississippi
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Unknown,Mississippi
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Northern Mariana Islands
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nebraska
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Northern Mariana Islands
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Connecticut
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nebraska
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Northern Mariana Islands
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Connecticut
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Indiana
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Unknown,Mississippi
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nebraska
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Northern Mariana Islands
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Connecticut
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Unknown,Indiana
,Beijing,China,40.182,116.414,Unknown,Kentucky
,Beijing,China,40.182,116.414,Unknown,Louisiana
,Beijing,China,40.182,116.414,Unknown,Maine
,Beijing,China,40.182,116.414,Unknown,Massachusetts
,Beijing,China,40.182,116.414,Unknown,Michigan
,Beijing,China,40.182,116.414,Unknown,Minnesota
,Beijing,China,40.182,116.414,Unknown,Mississippi
,Beijing,China,40.182,116.414,Kansas City,Missouri
,Beijing,China,40.182,116.414,Unknown,Missouri
,Beijing,China,40.182,116.414,Unknown,Nebraska
,Beijing,China,40.182,116.414,Unknown,Nevada
,Beijing,China,40.182,116.414,Unknown,New Jersey
,Beijing,China,40.182,116.414,New York City,New York
,Beijing,China,40.182,116.414,Unknown,Northern Mariana Islands
,Beijing,China,40.182,116.414,Unknown,Puerto Rico
,Beijing,China,40.182,116.414,Unknown,Rhode Island
,Beijing,China,40.182,116.414,Unknown,Tennessee
,Beijing,China,40.182,116.414,Unknown,Utah
,Beijing,China,40.182,116.414,Unknown,Vermont
,Beijing,China,40.182,116.414,Unknown,Virgin Islands
,Beijing,China,40.182,116.414,Unknown,Alaska
,Beijing,China,40.182,116.414,Unknown,Arkansas
,Beijing,China,40.182,116.414,Unknown,California
,Beijing,China,40.182,116.414,Unknown,Colorado
,Beijing,China,40.182,116.414,Unknown,Connecticut
,Beijing,China,40.182,116.414,Unknown,Florida
,Beijing,China,40.182,116.414,Unknown,Georgia
,Beijing,China,40.182,116.414,Unknown,Guam
,Beijing,China,40.182,116.414,Unknown,Hawaii
,Beijing,China,40.182,116.414,Unknown,Illinois
,Beijing,China,40.182,116.414,Marion,Ken
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Louisiana
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Kentucky
,Chongqing,China,30.057,107.874,Unknown,Louisiana
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,Nevada
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Tennessee
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Arkansas
,Chongqing,China,30.057,107.874,Unknown,Georgia
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Kentucky
,Chongqing,China,30.057,107.874,Unknown,Louisiana
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Kansas City,Missouri
,Chongqing,China,30.057,107.874,Unknown,Missouri
,Chongqing,China,30.057,107.874,Unknown,Nevada
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Tennessee
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Arkansas
,Chongqing,China,30.057,107.874,Unknown,Georgia
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Kentucky
,Chongqing,China,30.057,107.874,Unknown,Louisiana
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,Minnesota
,Chongqing,China,30.057,107.874,Kansas City,Missouri
,Chongqing,China,30.057,107.874,Unknown,Missouri
,Chongqing,China,30.057,107.874,Unknown,Nevada
,Chongqing,China,30.057,107.874,Unknown,New Jersey
,Chongqing,China,30.057,107.874,New York City,New York
,Chongqing,China,30.057,107.874,Unknown,Puerto Rico
,Chongqing,China,30.057,107.874,Unknown,Rhode Island
,Chongqing,China,30.057,107.874,Unknown,Tennessee
,Chongqing,China,30.057,107.874,Unknown,Virgin Islands
,Chongqing,China,30.057,107.874,Unknown,Arkansas
,Chongqing,China,30.057,107.874,Unknown,California
,Chongqing,China,30.057,107.874,Unknown,Colorado
,Chongqing,China,30.057,107.874,Unknown,Florida
,Chongqing,China,30.057,107.874,Unknown,Georgia
,Chongqing,China,30.057,107.874,Unknown,Guam
,Chongqing,China,30.057,107.874,Unknown,Kentucky
,Chongqing,China,30.057,107.874,Unknown,Louisiana
,Chongqing,China,30.057,107.874,Unknown,Maine
,Chongqing,China,30.057,107.874,Unknown,Massachusetts
,Chongqing,China,30.057,107.874,Unknown,Minnesota
,Chongqing,China,30.057,107.874,Kansas City,Missouri
,Chongqing,China,30.057,107.874,Unknown,Missouri
,Chongqing,China,30.057,107.874,Unknown,Nevada
,Chongqing,China,30.057,107.874,Unknown,New Jersey
