fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
,Newfoundland and Labrador,Canada,195.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
,Northern Territory,Australia,26.0,0.0,1.0,25.0,20210119,289939,,1066.0,,
,Northwest Territories,Canada,4.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Nova Scotia,Canada,236.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Ontario,Canada,3630.0,94.0,0.0,0.0,20210119,289939,,1066.0,,
,Prince Edward Island,Canada,22.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Quebec,Canada,6101.0,61.0,0.0,0.0,20210119,289939,,1066.0,,
,Queensland,Australia,900.0,4.0,8.0,888.0,20210119,289939,,1066.0,,
,,Canada,0.0,0.0,2577.0,0.0,20210119,289939,,1066.0,,
,,US,0.0,0.0,14652.0,0.0,20210119,289939,,1066.0,,
,Reunion,France,334.0,0.0,40.0,294.0,20210119,289939,,1066.0,,
,Saint Barthelemy,France,6.0,0.0,1.0,5.0,20210119,289939,,1066.0,,
,Saskatchewan,Canada,220.0,3.0,0.0,0.0,20210119,289939,,1066.0,,
,Shaanxi,China,256.0,3.0,245.0,8.0,20210119,289939,,1066.0,,
,Shandong,China,778.0,7.0,755.0,16.0,20210119,289939,,1066.0,,
,Shanghai,China,529.0,6.0,356.0,167.0,20210119,289939,,1066.0,,
,Sichuan,China,557.0,3.0,538.0,16.0,20210119,289939,,1066.0,,
,Sint Maarten,Netherlands,23.0,4.0,6.0,13.0,20210119,289939,,1066.0,,
,South Australia,Australia,407.0,0.0,46.0,361.0,20210119,289939,,1066.0,,
,St Martin,France,24.0,2.0,5.0,17.0,20210119,289939,,1066.0,,
,Tasmania,Australia,80.0,2.0,5.0,73.0,20210119,289939,,1066.0,,
,Tianjin,China,180.0,3.0,144.0,33.0,20210119,289939,,1066.0,,
,Turks and Caicos Islands,United Kingdom,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
,Victoria,Australia,1115.0,8.0,527.0,580.0,20210119,289939,,1066.0,,
,Western Australia,Australia,436.0,2.0,92.0,342.0,20210119,289939,,1066.0,,
,Yukon,Canada,6.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Yun,China,184.0,2.0,172.0,10.0,20210119,289939,,1066.0,,
,Zhejiang,China,1262.0,1.0,1229.0,32.0,20210119,289939,,1066.0,,
,,Afghanistan,299.0,7.0,10.0,282.0,20210119,289939,,1066.0,,
,,Albania,333.0,20.0,99.0,214.0,20210119,289939,,1066.0,,
,,Algeria,1251.0,130.0,90.0,1031.0,20210119,289939,,1066.0,,
,,Andorra,466.0,17.0,21.0,428.0,20210119,289939,,1066.0,,
,,Angola,10.0,2.0,2.0,6.0,20210119,289939,,1066.0,,
,,Antigua and Barbuda,15.0,0.0,0.0,15.0,20210119,289939,,1066.0,,
,,Argentina,1451.0,43.0,279.0,1129.0,20210119,289939,,1066.0,,
,,Armenia,770.0,7.0,43.0,720.0,20210119,289939,,1066.0,,
,,Austria,11781.0,186.0,2507.0,9088.0,20210119,289939,,1066.0,,
,,Azerbaijan,521.0,5.0,32.0,484.0,20210119,289939,,1066.0,,
,,Bahamas,28.0,4.0,0.0,24.0,20210119,289939,,1066.0,,
,,Bahrain,688.0,4.0,423.0,261.0,20210119,289939,,1066.0,,
,,Bangladesh,70.0,8.0,30.0,32.0,20210119,289939,,1066.0,,
,,Barbados,52.0,0.0,0.0,52.0,20210119,289939,,1066.0,,
,,Belarus,440.0,5.0,53.0,382.0,20210119,289939,,1066.0,,
,,Belgium,18431.0,1283.0,3247.0,13901.0,20210119,289939,,1066.0,,
,,Belize,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
,,Benin,16.0,0.0,2.0,14.0,20210119,289939,,1066.0,,
,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,1066.0,,
,,Bolivia,139.0,10.0,1.0,128.0,20210119,289939,,1066.0,,
,,Bosnia and Herzegovina,624.0,21.0,30.0,573.0,20210119,289939,,1066.0,,
,,Botswana,4.0,1.0,0.0,3.0,20210119,289939,,1066.0,,
,,Brazil,10360.0,445.0,127.0,9788.0,20210119,289939,,1066.0,,
,,Brunei,135.0,1.0,66.0,68.0,20210119,289939,,1066.0,,
,,Bulgaria,503.0,17.0,34.0,452.0,20210119,289939,,1066.0,,
,,Burkina Faso,318.0,16.0,66.0,236.0,20210119,289939,,1066.0,,
,,Burma,21.0,1.0,0.0,20.0,20210119,289939,,1066.0,,
,,Burundi,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
,,Cabo Verde,7.0,1.0,0.0,6.0,20210119,289939,,1066.0,,
,,Cambodia,114.0,0.0,50.0,64.0,20210119,289939,,1066.0,,
,,Cameroon,555.0,9.0,17.0,529.0,20210119,289939,,1066.0,,
,,Central African Republic,8.0,0.0,0.0,8.0,20210119,289939,,1066.0,,
,,Chad,9.0,0.0,0.0,9.0,20210119,289939,,1066.0,,
,,Chile,4161.0,27.0,528.0,3606.0,20210119,289939,,1066.0,,
,,Colombia,1406.0,32.0,85.0,1289.0,20210119,289939,,1066.0,,
,,Congo (Brazzaville),22.0,2.0,2.0,18.0,20210119,289939,,1066.0,,
,,Congo (Kinshasa),154.0,18.0,3.0,133.0,20210119,289939,,1066.0,,
,,Costa Rica,435.0,2.0,13.0,420.0,20210119,289939,,1066.0,,
,,Cote d'Ivoire,245.0,1.0,25.0,219.0,20210119,289939,,1066.0,,
,,Croatia,1126.0,12.0,119.0,995.0,20210119,289939,,1066.0,,
,,Cuba,288.0,6.0,15.0,267.0,20210119,289939,,1066.0,,
,,Cyprus,426.0,11.0,33.0,382.0,20210119,289939,,1066.0,,
,,Czechia,4472.0,59.0,78.0,4335.0,20210119,289939,,1066.0,,
,,Denmark,4077.0,161.0,1283.0,2633.0,20210119,289939,,1066.0,,
,,Diamond Princess,712.0,11.0,619.0,82.0,20210119,289939,,1066.0,,
,,Djibouti,50.0,0.0,8.0,42.0,20210119,289939,,1066.0,,
,,Dominica,14.0,0.0,0.0,14.0,20210119,289939,,1066.0,,
,,Dominican Republic,1488.0,68.0,16.0,1404.0,20210119,289939,,1066.0,,
,,Ecuador,3465.0,172.0,100.0,3193.0,20210119,289939,,1066.0,,
,,Egypt,1070.0,71.0,241.0,758.0,20210119,289939,,1066.0,,
,,El Salvador,56.0,3.0,2.0,51.0,20210119,289939,,1066.0,,
,,Equatorial Guinea,16.0,0.0,1.0,15.0,20210119,289939,,1066.0,,
,,Eritrea,29.0,0.0,0.0,29.0,20210119,289939,,1066.0,,
,,Estonia,1039.0,13.0,59.0,967.0,20210119,289939,,1066.0,,
,,Eswatini,9.0,0.0,0.0,9.0,20210119,289939,,1066.0,,
,,Ethiopia,38.0,0.0,4.0,34.0,20210119,289939,,1066.0,,
,,Fiji,12.0,0.0,0.0,12.0,20210119,289939,,1066.0,,
,,Finland,1882.0,25.0,300.0,1557.0,20210119,289939,,1066.0,,
,,Gabon,21.0,1.0,1.0,19.0,20210119,289939,,1066.0,,
,,Gambia,4.0,1.0,2.0,1.0,20210119,289939,,1066.0,,
,,Georgia,162.0,1.0,36.0,125.0,20210119,289939,,1066.0,,
,,Germany,96092.0,1444.0,26400.0,68248.0,20210119,289939,,1066.0,,
,,Ghana,205.0,5.0,31.0,169.0,20210119,289939,,1066.0,,
,,Greece,1673.0,68.0,78.0,1527.0,20210119,289939,,1066.0,,
,,Grenada,12.0,0.0,0.0,12.0,20210119,289939,,1066.0,,
,,Guatemala,61.0,2.0,15.0,44.0,20210119,289939,,1066.0,,
,,Guinea,111.0,0.0,5.0,106.0,20210119,289939,,1066.0,,
,,Guinea-Bissau,18.0,0.0,0.0,18.0,20210119,289939,,1066.0,,
,,Guyana,23.0,4.0,0.0,19.0,20210119,289939,,1066.0,,
,,Haiti,20.0,0.0,1.0,19.0,20210119,289939,,1066.0,,
,,Vatican City,7.0,0.0,0.0,7.0,20210119,289939,,1066.0,,
,,Honduras,264.0,15.0,3.0,246.0,20210119,289939,,1066.0,,
,,Hungary,678.0,32.0,58.0,588.0,20210119,289939,,1066.0,,
,,Iceland,1417.0,4.0,396.0,1017.0,20210119,289939,,1066.0,,
,,India,3082.0,86.0,229.0,2767.0,20210119,289939,,1066.0,,
,,Indonesia,2092.0,191.0,150.0,1751.0,20210119,289939,,1066.0,,
,,Iran,55743.0,3452.0,19736.0,32555.0,20210119,289939,,1066.0,,
,,Iraq,878.0,56.0,259.0,563.0,20210119,289939,,1066.0,,
,,Ireland,4604.0,137.0,25.0,4442.0,20210119,289939,,1066.0,,
,,Israel,7851.0,44.0,427.0,7380.0,20210119,289939,,1066.0,,
,,Italy,124632.0,15362.0,20996.0,88274.0,20210119,289939,,1066.0,,
,,Jamaica,53.0,3.0,7.0,43.0,20210119,289939,,1066.0,,
,,Japan,3139.0,77.0,514.0,2548.0,20210119,289939,,1066.0,,
,,Jordan,323.0,5.0,74.0,244.0,20210119,289939,,1066.0,,
,,Kazakhstan,531.0,5.0,36.0,490.0,20210119,289939,,1066.0,,
,,Kenya,126.0,4.0,4.0,118.0,20210119,289939,,1066.0,,
,,South Korea,10156.0,177.0,6325.0,3654.0,20210119,289939,,1066.0,,
,,Kosovo,135.0,1.0,16.0,118.0,20210119,289939,,1066.0,,
,,Kuwait,479.0,1.0,93.0,385.0,20210119,289939,,1066.0,,
,,Kyrgyzstan,144.0,1.0,9.0,134.0,20210119,289939,,1066.0,,
,,Laos,10.0,0.0,0.0,10.0,20210119,289939,,1066.0,,
,,Latvia,509.0,1.0,1.0,507.0,20210119,289939,,1066.0,,
,,Lebanon,520.0,17.0,54.0,449.0,20210119,289939,,1066.0,,
,,Liberia,10.0,1.0,3.0,6.0,20210119,289939,,1066.0,,
,,Libya,18.0,1.0,0.0,17.0,20210119,289939,,1066.0,,
,,Liechtenstein,77.0,1.0,0.0,76.0,20210119,289939,,1066.0,,
,,Lithuania,771.0,11.0,7.0,753.0,20210119,289939,,1066.0,,
,,Luxembourg,2729.0,31.0,500.0,2198.0,20210119,289939,,1066.0,,
,,MS Zaandam,9.0,2.0,0.0,7.0,20210119,289939,,1066.0,,
,,Madagascar,70.0,0.0,0.0,70.0,20210119,289939,,1066.0,,
,,Malawi,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
,,Malaysia,3483.0,57.0,915.0,2511.0,20210119,289939,,1066.0,,
,,Maldives,19.0,0.0,13.0,6.0,20210119,289939,,1066.0,,
,,Mali,41.0,3.0,1.0,37.0,20210119,289939,,1066.0,,
,,Malta,213.0,0.0,2.0,211.0,20210119,289939,,1066.0,,
,,Mauritania,6.0,1.0,2.0,3.0,20210119,289939,,1066.0,,
,,Mauritius,196.0,7.0,7.0,182.0,20210119,289939,,1066.0,,
,,Mexico,1688.0,60.0,633.0,995.0,20210119,289939,,1066.0,,
,,Moldova,752.0,12.0,29.0,711.0,20210119,289939,,1066.0,,
,,Monaco,66.0,1.0,3.0,62.0,20210119,289939,,1066.0,,
,,Mongolia,14.0,0.0,2.0,12.0,20210119,289939,,1066.0,,
,,Montenegro,201.0,2.0,1.0,198.0,20210119,289939,,1066.0,,
,,Morocco,919.0,59.0,66.0,794.0,20210119,289939,,1066.0,,
,,Mozambique,10.0,0.0,1.0,9.0,20210119,289939,,1066.0,,
,,Namibia,14.0,0.0,3.0,11.0,20210119,289939,,1066.0,,
,,Nepal,9.0,0.0,1.0,8.0,20210119,289939,,1066.0,,
,,Netherlands,16627.0,1651.0,250.0,14726.0,20210119,289939,,1066.0,,
,,New Zealand,950.0,1.0,127.0,822.0,20210119,289939,,1066.0,,
,,Nicaragua,5.0,1.0,0.0,4.0,20210119,289939,,1066.0,,
,,Niger,144.0,8.0,0.0,136.0,20210119,289939,,1066.0,,
,,Nigeria,214.0,4.0,25.0,185.0,20210119,289939,,1066.0,,
,,North Macedonia,483.0,17.0,20.0,446.0,20210119,289939,,1066.0,,
,,Norway,5550.0,62.0,32.0,5456.0,20210119,289939,,1066.0,,
,,Oman,277.0,2.0,61.0,214.0,20210119,289939,,1066.0,,
,,Pakistan,2818.0,41.0,131.0,2646.0,20210119,289939,,1066.0,,
,,Panama,1673.0,41.0,13.0,1619.0,20210119,289939,,1066.0,,
,,Papua New Guinea,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
,,Paraguay,96.0,3.0,12.0,81.0,20210119,289939,,1066.0,,
,,Peru,1746.0,73.0,914.0,759.0,20210119,289939,,1066.0,,
,,Philippines,3094.0,144.0,57.0,2893.0,20210119,289939,,1066.0,,
,,Poland,3627.0,79.0,116.0,3432.0,20210119,289939,,1066.0,,
,,Portugal,10524.0,266.0,75.0,10183.0,20210119,289939,,1066.0,,
,,Qatar,1325.0,3.0,109.0,1213.0,20210119,289939,,1066.0,,
,,Romania,3613.0,146.0,329.0,3138.0,20210119,289939,,1066.0,,
,,Russia,4731.0,43.0,333.0,4355.0,20210119,289939,,1066.0,,
,,Rwanda,102.0,0.0,0.0,102.0,20210119,289939,,1066.0,,
,,Saint Kitts and Nevis,9.0,0.0,0.0,9.0,20210119,289939,,1066.0,,
,,Saint Lucia,14.0,0.0,1.0,13.0,20210119,289939,,1066.0,,
,,Saint Vincent and the Grenadines,7.0,0.0,1.0,6.0,20210119,289939,,1066.0,,
,,San Marino,259.0,32.0,27.0,200.0,20210119,289939,,1066.0,,
,,Saudi Arabia,2179.0,29.0,420.0,1730.0,20210119,289939,,1066.0,,
,,Senegal,219.0,2.0,72.0,145.0,20210119,289939,,1066.0,,
,,Serbia,1624.0,44.0,0.0,1580.0,20210119,289939,,1066.0,,
,,Seychelles,10.0,0.0,0.0,10.0,20210119,289939,,1066.0,,
,,Sierra Leone,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
,,Singapore,1189.0,6.0,297.0,886.0,20210119,289939,,1066.0,,
,,Slovakia,471.0,1.0,10.0,460.0,20210119,289939,,1066.0,,
,,Slovenia,977.0,22.0,79.0,876.0,20210119,289939,,1066.0,,
,,Somalia,7.0,0.0,1.0,6.0,20210119,289939,,1066.0,,
,,South Africa,1585.0,9.0,95.0,1481.0,20210119,289939,,1066.0,,
,,Spain,126168.0,11947.0,34219.0,80002.0,20210119,289939,,1066.0,,
,,Sri Lanka,166.0,5.0,27.0,134.0,20210119,289939,,1066.0,,
,,Sudan,10.0,2.0,2.0,6.0,20210119,289939,,1066.0,,
,,Suriname,10.0,1.0,0.0,9.0,20210119,289939,,1066.0,,
,,Sweden,6443.0,373.0,205.0,5865.0,20210119,289939,,1066.0,,
,,Switzerland,20505.0,666.0,6415.0,13424.0,20210119,289939,,1066.0,,
,,Syria,16.0,2.0,2.0,12.0,20210119,289939,,1066.0,,
,,Taiwan*,355.0,5.0,50.0,300.0,20210119,289939,,1066.0,,
,,Tanzania,20.0,1.0,3.0,16.0,20210119,289939,,1066.0,,
,,Thailand,2067.0,20.0,674.0,1373.0,20210119,289939,,1066.0,,
,,Timor-Leste,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
,,Togo,41.0,3.0,17.0,21.0,20210119,289939,,1066.0,,
,,Trinidad and Tobago,103.0,6.0,1.0,96.0,20210119,289939,,1066.0,,
,,Tunisia,553.0,18.0,5.0,530.0,20210119,289939,,1066.0,,
,,Turkey,23934.0,501.0,786.0,22647.0,20210119,289939,,1066.0,,
,,Uganda,48.0,0.0,0.0,48.0,20210119,289939,,1066.0,,
,,Ukraine,1225.0,32.0,25.0,1168.0,20210119,289939,,1066.0,,
,,United Arab Emirates,1505.0,10.0,125.0,1370.0,20210119,289939,,1066.0,,
,,United Kingdom,41903.0,4313.0,135.0,37455.0,20210119,289939,,1066.0,,
,,Uruguay,400.0,5.0,93.0,302.0,20210119,289939,,1066.0,,
,,Uzbekistan,266.0,2.0,25.0,239.0,20210119,289939,,1066.0,,
,,Venezuela,155.0,7.0,52.0,96.0,20210119,289939,,1066.0,,
,,Vietnam,240.0,0.0,90.0,150.0,20210119,289939,,1066.0,,
,,West Bank and Gaza,217.0,1.0,21.0,195.0,20210119,289939,,1066.0,,
,,Zambia,39.0,1.0,2.0,36.0,20210119,289939,,1066.0,,
,,Zimbabwe,9.0,1.0,0.0,8.0,20210119,289939,,1066.0,,
,Wyoming,US,0.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Massachusetts,US,17.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Missouri,US,172.0,2.0,0.0,0.0,20210119,289939,,1066.0,,
,Alberta,Canada,1181.0,20.0,0.0,0.0,20210119,289939,,1066.0,,
,Anguilla,United Kingdom,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
,Aruba,Netherlands,64.0,0.0,1.0,63.0,20210119,289939,,1066.0,,
,Australian Capital Territory,Australia,96.0,2.0,28.0,66.0,20210119,289939,,1066.0,,
,Beijing,China,586.0,8.0,441.0,137.0,20210119,289939,,1066.0,,
,Bermuda,United Kingdom,37.0,0.0,14.0,23.0,20210119,289939,,1066.0,,
,"""Bonaire"," Sint Eustatius and Saba""",-68.0,2.0,0.0,0.0,20210119,289939,,1066.0,,
,British Columbia,Canada,1203.0,38.0,0.0,0.0,20210119,289939,,1066.0,,
,British Virgin Islands,United Kingdom,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
,Cayman Islands,United Kingdom,35.0,1.0,1.0,33.0,20210119,289939,,1066.0,,
,Channel Islands,United Kingdom,309.0,6.0,27.0,276.0,20210119,289939,,1066.0,,
,Curacao,Netherlands,11.0,1.0,5.0,5.0,20210119,289939,,1066.0,,
,Diamond Princess,Canada,0.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
,Falkland Islands (Islas Malvinas),United Kingdom,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
,Faroe Islands,Denmark,181.0,0.0,99.0,82.0,20210119,289939,,1066.0,,
,French Guiana,France,61.0,0.0,22.0,39.0,20210119,289939,,1066.0,,
,French Polynesia,France,41.0,0.0,0.0,41.0,20210119,289939,,1066.0,,
,Fujian,China,350.0,1.0,303.0,46.0,20210119,289939,,1066.0,,
,Gansu,China,138.0,2.0,131.0,5.0,20210119,289939,,1066.0,,
,Gibraltar,United Kingdom,103.0,0.0,52.0,51.0,20210119,289939,,1066.0,,
,Grand Princess,Canada,13.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Greenland,Denmark,11.0,0.0,3.0,8.0,20210119,289939,,1066.0,,
,Guadeloupe,France,135.0,7.0,31.0,97.0,20210119,289939,,1066.0,,
,Guangdong,China,1524.0,8.0,1387.0,129.0,20210119,289939,,1066.0,,
,Hebei,China,327.0,6.0,310.0,11.0,20210119,289939,,1066.0,,
,Heilongjiang,China,504.0,13.0,469.0,22.0,20210119,289939,,1066.0,,
,Hong Kong,China,890.0,4.0,206.0,680.0,20210119,289939,,1066.0,,
,Hubei,China,67803.0,3210.0,63945.0,648.0,20210119,289939,,1066.0,,
,Isle of Man,United Kingdom,127.0,1.0,0.0,126.0,20210119,289939,,1066.0,,
,Jiangsu,China,651.0,0.0,633.0,18.0,20210119,289939,,1066.0,,
,Liaoning,China,142.0,2.0,126.0,14.0,20210119,289939,,1066.0,,
,Macau,China,44.0,0.0,10.0,34.0,20210119,289939,,1066.0,,
,Manitoba,Canada,203.0,2.0,0.0,0.0,20210119,289939,,1066.0,,
,Martinique,France,149.0,4.0,50.0,95.0,20210119,289939,,1066.0,,
,Mayotte,France,147.0,2.0,14.0,131.0,20210119,289939,,1066.0,,
,Montserrat,United Kingdom,6.0,0.0,0.0,6.0,20210119,289939,,1066.0,,
,New Brunswick,Canada,98.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,New Caledonia,France,18.0,0.0,1.0,17.0,20210119,289939,,1066.0,,
,New South Wales,Australia,2580.0,16.0,4.0,2560.0,20210119,289939,,1066.0,,
,Newfoundland and Labrador,Canada,217.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
,Northern Territory,Australia,27.0,0.0,1.0,26.0,20210119,289939,,1066.0,,
,Northwest Territories,Canada,4.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Nova Scotia,Canada,262.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Ontario,Canada,4354.0,119.0,0.0,0.0,20210119,289939,,1066.0,,
,Prince Edward Island,Canada,22.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Quebec,Canada,7944.0,75.0,0.0,0.0,20210119,289939,,1066.0,,
,Queensland,Australia,907.0,4.0,8.0,895.0,20210119,289939,,1066.0,,
,,Canada,0.0,0.0,3012.0,0.0,20210119,289939,,1066.0,,
,,US,0.0,0.0,17448.0,0.0,20210119,289939,,1066.0,,
,Reunion,France,344.0,0.0,40.0,304.0,20210119,289939,,1066.0,,
,Saint Barthelemy,France,6.0,0.0,1.0,5.0,20210119,289939,,1066.0,,
,Saint Pierre and Miquelon,France,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
,Saskatchewan,Canada,249.0,3.0,0.0,0.0,20210119,289939,,1066.0,,
,Shaanxi,China,256.0,3.0,245.0,8.0,20210119,289939,,1066.0,,
,Shandong,China,779.0,7.0,755.0,17.0,20210119,289939,,1066.0,,
,Shanghai,China,531.0,6.0,383.0,142.0,20210119,289939,,1066.0,,
,Shanxi,China,138.0,0.0,133.0,5.0,20210119,289939,,1066.0,,
,Sichuan,China,558.0,3.0,539.0,16.0,20210119,289939,,1066.0,,
,Sint Maarten,Netherlands,25.0,4.0,1.0,20.0,20210119,289939,,1066.0,,
,South Australia,Australia,407.0,0.0,46.0,361.0,20210119,289939,,1066.0,,
,St Martin,France,32.0,2.0,7.0,23.0,20210119,289939,,1066.0,,
,Tasmania,Australia,82.0,2.0,5.0,75.0,20210119,289939,,1066.0,,
,Tianjin,China,180.0,3.0,144.0,33.0,20210119,289939,,1066.0,,
,Turks and Caicos Islands,United Kingdom,5.0,1.0,0.0,4.0,20210119,289939,,1066.0,,
,Victoria,Australia,1135.0,8.0,573.0,554.0,20210119,289939,,1066.0,,
,Western Australia,Australia,453.0,3.0,92.0,358.0,20210119,289939,,1066.0,,
,Yukon,Canada,6.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
,Zhejiang,China,1263.0,1.0,1230.0,32.0,20210119,289939,,1066.0,,
,,Afghanistan,349.0,7.0,15.0,327.0,20210119,289939,,1066.0,,
,,Albania,361.0,20.0,104.0,237.0,20210119,289939,,1066.0,,
,,Algeria,1320.0,152.0,90.0,1078.0,20210119,289939,,1066.0,,
,,Andorra,501.0,18.0,26.0,457.0,20210119,289939,,1066.0,,
,,Angola,14.0,2.0,2.0,10.0,20210119,289939,,1066.0,,
,,Antigua and Barbuda,15.0,0.0,0.0,15.0,20210119,289939,,1066.0,,
,,Argentina,1451.0,44.0,280.0,1127.0,20210119,289939,,1066.0,,
,,Armenia,822.0,7.0,57.0,758.0,20210119,289939,,1066.0,,
,,Austria,12051.0,204.0,2998.0,8849.0,20210119,289939,,1066.0,,
,,Azerbaijan,584.0,7.0,32.0,545.0,20210119,289939,,1066.0,,
,,Bahamas,28.0,4.0,0.0,24.0,20210119,289939,,1066.0,,
,,Bahrain,700.0,4.0,431.0,265.0,20210119,289939,,1066.0,,
,,Bangladesh,88.0,9.0,33.0,46.0,20210119,289939,,1066.0,,
,,Barbados,56.0,1.0,6.0,49.0,20210119,289939,,1066.0,,
,,Belarus,562.0,8.0,52.0,502.0,20210119,289939,,1066.0,,
,,Belgium,19691.0,1447.0,3751.0,14493.0,20210119,289939,,1066.0,,
,,Belize,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
,,Benin,22.0,0.0,5.0,17.0,20210119,289939,,1066.0,,
,,Bhutan,5.0,0.0,2.0,3.0,20210119,289939,,1066.0,,
,,Bolivia,157.0,10.0,2.0,145.0,20210119,289939,,1066.0,,
,,Bosnia and Herzegovina,654.0,23.0,30.0,601.0,20210119,289939,,1066.0,,
,,Botswana,6.0,1.0,0.0,5.0,20210119,289939,,1066.0,,
,,Brazil,11130.0,486.0,127.0,10517.0,20210119,289939,,1066.0,,
,,Brunei,135.0,1.0,73.0,61.0,20210119,289939,,1066.0,,
,,Bulgaria,531.0,20.0,37.0,474.0,20210119,289939,,1066.0,,
,,Burkina Faso,345.0,17.0,90.0,238.0,20210119,289939,,1066.0,,
,,Burma,21.0,1.0,0.0,20.0,20210119,289939,,1066.0,,
,,Burundi,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
,,Cabo Verde,7.0,1.0,0.0,6.0,20210119,289939,,1066.0,,
,,Cambodia,114.0,0.0,50.0,64.0,20210119,289939,,1066.0,,
,,Cameroon,650.0,9.0,17.0,624.0,20210119,289939,,1066.0,,
,,Central African Republic,8.0,0.0,0.0,8.0,20210119,289939,,1066.0,,
,,Chad,9.0,0.0,0.0,9.0,20210119,289939,,1066.0,,
,,Chile,4471.0,34.0,618.0,3819.0,20210119,289939,,1066.0,,
,,Colombia,1485.0,35.0,88.0,1362.0,20210119,289939,,1066.0,,
,,Congo (Brazzaville),45.0,5.0,2.0,38.0,20210119,289939,,1066.0,,
,,Congo (Kinshasa),154.0,18.0,3.0,133.0,20210119,289939,,1066.0,,
,,Costa Rica,454.0,2.0,16.0,436.0,20210119,289939,,1066.0,,
,,Cote d'Ivoire,261.0,3.0,37.0,221.0,20210119,289939,,1066.0,,
,,Croatia,1182.0,15.0,125.0,1042.0,20210119,289939,,1066.0,,
,,Cuba,320.0,8.0,15.0,297.0,20210119,289939,,1066.0,,
,,Cyprus,446.0,9.0,37.0,400.0,20210119,289939,,1066.0,,
,,Czechia,4587.0,67.0,96.0,4424.0,20210119,289939,,1066.0,,
,,Denmark,4369.0,179.0,1327.0,2863.0,20210119,289939,,1066.0,,
,,Diamond Princess,712.0,11.0,619.0,82.0,20210119,289939,,1066.0,,
,,Djibouti,59.0,0.0,9.0,50.0,20210119,289939,,1066.0,,
,,Dominica,14.0,0.0,0.0,14.0,20210119,289939,,1066.0,,
,,Dominican Republic,1745.0,82.0,17.0,1646.0,20210119,289939,,1066.0,,
,,Ecuador,3646.0,180.0,100.0,3366.0,20210119,289939,,1066.0,,
,,Egypt,1173.0,78.0,247.0,848.0,20210119,289939,,1066.0,,
,,El Salvador,62.0,3.0,2.0,57.0,20210119,289939,,1066.0,,
,,Equatorial Guinea,16.0,0.0,1.0,15.0,20210119,289939,,1066.0,,
,,Eritrea,29.0,0.0,0.0,29.0,20210119,289939,,1066.0,,
,,Estonia,1097.0,15.0,62.0,1020.0,20210119,289939,,1066.0,,
,,Eswatini,9.0,0.0,0.0,9.0,20210119,289939,,1066.0,,
,,Ethiopia,43.0,2.0,4.0,37.0,20210119,289939,,1066.0,,
,,Fiji,12.0,0.0,0.0,12.0,20210119,289939,,1066.0,,
,,Finland,1927.0,28.0,300.0,1599.0,20210119,289939,,1066.0,,
,,Gabon,21.0,1.0,1.0,19.0,20210119,289939,,1066.0,,
,,Gambia,4.0,1.0,2.0,1.0,20210119,289939,,1066.0,,
,,Georgia,174.0,2.0,36.0,136.0,20210119,289939,,1066.0,,
,,Germany,100123.0,1584.0,28700.0,69839.0,20210119,289939,,1066.0,,
,,Ghana,214.0,5.0,31.0,178.0,20210119,289939,,1066.0,,
,,Greece,1735.0,73.0,78.0,1584.0,20210119,289939,,1066.0,,
,,Grenada,12.0,0.0,0.0,12.0,20210119,289939,,1066.0,,
,,Guatemala,61.0,2.0,15.0,44.0,20210119,289939,,1066.0,,
,,Guinea,121.0,0.0,5.0,116.0,20210119,289939,,1066.0,,
,,Guinea-Bissau,18.0,0.0,0.0,18.0,20210119,289939,,1066.0,,
,,Guyana,24.0,4.0,0.0,20.0,20210119,289939,,1066.0,,
